ID;Deca;Competitor;DOB;Nat;Pos;Venue;Date;100m;Long_Jump;Shot_Put;High_Jump;400m;110m_Hurdles;Discus_Throw;Pole_Vault;Javelin_Throw;1500m;k3;k4;k5
1529;8235;Erki Nool;25.06.1970;EST;8;Athína (Olympic Stadium);24.08.2004;0.869020546;0.967938774;0.224601342;-0.837220638;0.594560075;0.074892198;-0.046464556;1.689187296;0.575289318;0.279268568;0;3;3
1530;8225;Claston Bernard;22.03.1979;JAM;9;Athína (Olympic Stadium);24.08.2004;1.1915343;0.825806501;0.608788201;1.560971628;0.407546156;0.951744636;0.546255384;-0.374906178;-0.316473967;0.279268568;0;3;3
1531;8102;Roland Schwarzl;10.12.1980;AUT;10;Athína (Olympic Stadium);24.08.2004;0.35299854;0.858606256;0.038328926;-0.256836208;0.033518318;0.840750656;0.039749254;1.053040455;-0.159680422;0.390753951;1;3;3
1532;8084;Aleksandr Pogorelov;10.01.1980;RUS;11;Athína (Olympic Stadium);24.08.2004;0.430401841;0.377543177;0.818344669;0.9367846;-0.552458629;0.896247646;0.513925206;0.843247348;-0.581063074;-0.36391634;0;2;4
1533;8077;Florian Schönbeck;13.01.1974;GER;12;Athína (Olympic Stadium);24.08.2004;0.572307893;0.344743421;0.585504149;-0.837220638;-0.278171548;0.718657279;0.470818301;0.843247348;0.516491739;0.116328391;0;2;4
1534;8067;Romain Barras;01.08.1980;FRA;13;Athína (Olympic Stadium);24.08.2004;-0.111421265;-0.464317213;0.690282383;-0.256836208;0.232999831;0.674259687;0.567808836;0.024377478;1.055469549;0.785240694;0;2;4
1535;8023;Maurice Smith;28.09.1980;JAM;14;Athína (Olympic Stadium);24.08.2004;0.727114495;-0.934447041;0.923122903;-0.552503748;0.320272994;1.184831993;1.494607288;-0.760654794;0.604688108;0.450784543;0;2;4
1536;8021;Nikolay Averyanov;04.02.1980;RUS;15;Athína (Olympic Stadium);24.08.2004;1.617252454;0.454075939;0.352663628;-0.256836208;0.058453507;0.640961493;-0.520640507;0.430428653;-0.424269529;0.562269927;1;3;3
1537;8006;Jaakko Ojaniemi;28.08.1980;FIN;16;Athína (Olympic Stadium);24.08.2004;1.23023595;0.88047276;0.725208461;-0.256836208;0.407546156;-0.202592751;-0.423649972;0.024377478;0.271501825;0.279268568;0;3;3
1538;7993;Vitaliy Smirnov;25.10.1978;UZB;17;Athína (Olympic Stadium);24.08.2004;0.611009543;-0.256585429;-0.054807282;-0.256836208;0.42001375;0.11928979;0.039749254;0.227403065;0.516491739;1.016787261;1;3;3
1539;7934;Haifeng Qi;07.08.1983;CHN;18;Athína (Olympic Stadium);24.08.2004;0.120788638;0.454075939;-0.287647803;0.038831331;0.095856291;0.108190392;0.632469194;-0.17188059;0.496892546;0.450784543;0;3;3
1540;7926;Stefan Drews;12.02.1979;GER;19;Athína (Olympic Stadium);24.08.2004;0.662611744;0.563408457;-0.625266558;-0.837220638;0.769106399;1.184831993;-0.477533603;0.843247348;-0.855451777;0.390753951;1;3;3
1541;7918;Aliaksandr Parkhomenka;21.03.1981;BLR;20;Athína (Olympic Stadium);24.08.2004;-0.111421265;-1.437376624;1.249099632;0.64111706;-0.68960217;-0.025002384;-0.078794734;0.430428653;1.241661883;0.167783184;0;2;4
1542;7893;Paul Terek;20.10.1979;USA;21;Athína (Olympic Stadium);24.08.2004;0.520705692;-0.595516235;0.853270747;-0.256836208;0.145726669;-0.346884924;0.740236455;1.472626669;-0.992646128;-0.466825925;0;2;4
1543;7865;David Gómez;13.02.1981;ESP;22;Athína (Olympic Stadium);24.08.2004;0.056285887;0.246344155;0.445799837;-1.121937528;0.706768426;0.618762697;-0.294329258;-0.374906178;0.487092949;0.613724719;1;3;3
1544;7573;Pródromos Korkízoglou;27.02.1975;GRE;26;Athína (Olympic Stadium);24.08.2004;0.701313394;-0.256585429;0.620430227;-0.256836208;-0.764407738;-0.135996363;0.837226991;0.227403065;-0.639860653;-1.778923135;0;2;4
1545;8045;Christopher Hallmann;06.06.1983;GER;1;Vaterstetten;05.09.2004;1.320539801;0.060478874;-0.776612896;-0.552503748;1.155601832;0.452271728;-0.240445627;0.227403065;0.663485687;0.845271286;1;3;3
1546;7596;Simon Ruckdeschel;14.10.1984;GER;1;Vaterstetten;05.09.2004;-0.137222365;-0.289385184;-0.206153621;0.334498871;-0.539991035;-0.835258434;-0.552970686;0.63345424;-0.551664284;0.064873599;1;0;0
1547;7840;Philipp Grimm;18.10.1978;GER;2;Vaterstetten;05.09.2004;1.139932099;-0.333118191;0.212959316;-0.256836208;0.968587913;-0.402381914;0.977324431;-0.17188059;-0.05188486;-0.518280717;0;2;4
1548;7501;Tamás Polónyi;09.01.1980;HUN;2;Budapest;12.09.2004;-1.375675179;-1.513909387;-0.066449308;0.334498871;-0.801810521;-0.457878904;0.093632885;-0.17188059;0.408696177;0.450784543;1;0;0
1549;7820;Dmitriy Ivanov;23.03.1977;RUS;1;Krasnodar;18.09.2004;-0.279128417;0.694607479;0.748492513;-0.837220638;0.295337804;-0.04720118;0.007419075;0.227403065;0.261702229;-0.312461547;0;2;4
1550;7677;Andrey Kharlamov;10.03.1980;RUS;2;Krasnodar;18.09.2004;-1.904597735;0.104211881;0.783418591;0.334498871;-0.776875332;-0.413481312;0.169069968;-0.374906178;0.163706263;0.785240694;1;2;4
1551;8217;Roman Šebrle;26.11.1974;CZE;1;Talence;26.09.2004;0.172390838;1.099137796;0.632072253;1.046291096;0.008583128;0.230283769;0.330720861;0.883852465;0.849678021;-0.56973551;0;2;4
1552;8122;Bryan Clay;03.01.1980;USA;2;Talence;26.09.2004;0.985125497;0.618074716;0.224601342;-1.034332331;0.25793502;1.129335003;1.88256943;0.674059358;0.408696177;-1.067131838;0;2;4
1553;8099;Dmitriy Karpov;23.07.1981;KAZ;3;Talence;26.09.2004;0.236893589;0.344743421;0.585504149;0.739672906;0.856379562;1.062738615;1.483830561;0.674059358;-1.031844514;-0.972798052;0;2;4
1554;8067;Erki Nool;25.06.1970;EST;4;Talence;26.09.2004;0.236893589;0.15887814;0.212959316;-0.453947901;0.519754507;-0.180393955;-0.305105984;1.519999306;0.790880442;0.064873599;1;3;3
1555;8036;Attila Zsivóczky-Pandel;29.04.1977;HUN;5;Talence;26.09.2004;-0.666144921;-0.20191917;0.888196825;1.352909285;-0.340509521;-0.602171077;0.880333896;0.268008183;0.888876407;0.279268568;0;2;4
1556;8030;Chiel Warners;02.04.1978;NED;6;Talence;26.09.2004;-0.021117414;1.153804055;0.25952742;0.137387178;0.669365643;0.87404885;-0.261999079;0.674059358;-0.826052987;0.167783184;1;3;3
1557;8004;Laurent Hernu;22.08.1976;FRA;7;Talence;26.09.2004;-0.085620165;0.344743421;-0.334215907;0.433054717;0.706768426;0.951744636;0.751013181;-0.33430106;-0.296874774;0.725210103;1;3;3
1558;7995;Claston Bernard;22.03.1979;JAM;8;Talence;26.09.2004;0.778716695;0.377543177;-0.136301465;1.659527474;-0.053754845;0.663160289;0.470818301;-0.33430106;-0.149880826;-0.200976163;0;3;3
1559;7802;Phil McMullen;03.02.1975;USA;9;Talence;26.09.2004;-1.47887958;-0.934447041;0.445799837;-0.158280362;-0.178430791;-0.102698169;1.182082229;0.674059358;-0.737856618;1.016787261;0;2;4
1560;7595;Hamdi Dhouibi;24.01.1982;TUN;1;Alger;05.10.2004;-0.446835569;-1.22964484;-0.147943491;-0.453947901;1.604435238;0.407874136;0.341497587;-0.374906178;-0.914249356;0.013418806;1;0;0
1561;7621;Erik Surjan;22.06.1983;AUS;1;Sydney;05.03.2005;0.494904592;0.005812615;-0.287647803;0.334498871;-0.639731791;0.407874136;1.095868419;-0.374906178;-0.032285667;-1.727468343;0;2;4
1562;7922;Phil McMullen;03.02.1975;USA;1;Berkeley. CA;24.03.2005;-0.859653173;-0.825114523;0.666998331;-0.552503748;-0.253236359;0.041594004;2.098103954;0.63345424;-0.796654197;1.016787261;0;2;4
1563;7839;Trey Hardee;07.02.1984;USA;1;Austin. TX;07.04.2005;1.436644752;-0.234718925;-0.567056427;0.433054717;0.42001375;0.618762697;0.169069968;0.328915859;-0.610461863;-0.672645095;1;3;3
1564;7552;William Thomas;11.08.1981;USA;3;Austin. TX;07.04.2005;-0.137222365;-1.284311099;0.888196825;1.046291096;-0.20336598;-0.924053618;-0.121901639;-0.273393384;-0.737856618;-0.098066578;0;2;4
1565;7641;Travis Brandstatter;10.03.1982;USA;1;Azusa. CA;14.04.2005;-0.472636669;-1.59044215;-1.067663546;0.433054717;-0.340509521;0.896247646;-0.305105984;0.430428653;0.320499808;0.064873599;1;0;0
1566;7671;Kip Janvrin;08.07.1965;USA;1;Des Moines. IA;28.04.2005;-0.253327316;-1.262444595;0.0266869;-1.319049221;0.818976778;-0.380183118;0.115186337;0.125890272;0.330299405;0.673755311;1;0;0
1567;7531;Darion Powell;14.06.1982;USA;1;Los Angeles (Westwood). CA;08.05.2005;-0.085620165;-0.38778445;0.329379576;-0.749615441;-0.515055845;-0.058300578;1.00965461;-0.469651452;0.242103036;-1.170041423;0;2;4
1568;8107;Phil McMullen;03.02.1975;USA;1;Salò;08.05.2005;-1.182166927;-1.22964484;0.632072253;-0.256836208;0.532222102;-0.002803588;1.839462525;1.053040455;0.17350586;1.248333828;0;2;4
1569;7825;Vitaliy Smirnov;25.10.1978;UZB;2;Salò;08.05.2005;-0.498437769;-0.825114523;0.131465134;0.334498871;0.220532237;-0.258089741;0.427711396;0.024377478;0.604688108;0.450784543;1;0;4
1570;7892;Stephen Harris;05.12.1980;USA;1;Clemson. SC;11.05.2005;0.611009543;0.935139019;-0.93960126;1.560971628;0.432481345;0.629862095;-0.531417234;-0.273393384;-0.385071143;-0.098066578;1;3;3
1571;7801;Andrew Levin;;USA;1;Flagstaff. AZ;12.05.2005;0.494904592;-0.180052666;0.178033238;0.739672906;-0.340509521;0.596563902;0.082856159;0.349218418;-0.659459846;-0.621190302;0;2;4
1572;7780;Chris Helwick;18.03.1985;USA;1;Nashville. TN;13.05.2005;-0.717747122;-0.518983472;-0.322573881;0.739672906;0.345208183;-0.269189139;-0.294329258;0.328915859;0.251902632;0.390753951;1;0;0
1573;7550;Alleyne Lett;07.01.1983;GRN;2;Nashville. TN;13.05.2005;0.817418346;0.322876917;0.480725915;-1.691371308;-0.278171548;1.373521758;1.688588359;-1.789317771;0.153906667;-1.590255562;0;2;4
1574;7587;Mike Marsh;20.03.1980;USA;1;Claremont. CA;14.05.2005;0.636810644;-0.726715257;-0.718402766;0.235943024;-0.253236359;0.174786779;-0.337436162;0.531941447;-1.071042901;-0.312461547;1;0;0
1575;8090;Alexey Sysoev;08.03.1985;RUS;1;Sochi;18.05.2005;0.611009543;-1.131245574;1.190889502;0.9367846;0.133259074;-0.646568669;2.507619548;-0.374906178;0.320499808;0.390753951;0;2;4
1576;7535;Nikolay Averyanov;04.02.1980;RUS;2;Sochi;18.05.2005;0.662611744;-1.262444595;-0.636908584;0.038831331;-0.20336598;-0.246990343;-0.606854317;0.024377478;-0.826052987;0.673755311;1;0;0
1577;7641;Andrew Aakre;15.06.1981;USA;1;Fargo. ND;26.05.2005;0.933523297;-0.070720148;-1.323788119;0.038831331;1.143134238;-0.713165057;1.462277109;-1.044890617;-1.570822324;0.785240694;1;3;3
1578;8534;Roman Šebrle;26.11.1974;CZE;1;Götzis (Mösle-Stadium);29.05.2005;0.120788638;1.84259892;1.004617086;0.9367846;0.382610967;0.485569922;1.225189133;0.430428653;1.359257041;0.390753951;0;2;4
1579;8480;Attila Zsivóczky-Pandel;29.04.1977;HUN;2;Götzis (Mösle-Stadium);29.05.2005;0.572307893;-0.048853644;1.435372049;1.867589817;0.208064642;0.307979555;1.246742586;0.63345424;0.790880442;0.502239335;0;2;4
1580;8429;Aleksandr Pogorelov;10.01.1980;RUS;3;Götzis (Mösle-Stadium);29.05.2005;0.546506793;1.263136573;1.493582179;1.243402789;-0.190898385;0.996142228;1.365286574;1.053040455;0.124507877;-0.77555468;0;2;4
1581;8290;Haifeng Qi;07.08.1983;CHN;4;Götzis (Mösle-Stadium);29.05.2005;0.662611744;0.618074716;-0.380784011;0.64111706;0.644430453;0.307979555;1.397616752;0.227403065;1.055469549;0.502239335;0;3;4
1582;8185;Romain Barras;01.08.1980;FRA;5;Götzis (Mösle-Stadium);29.05.2005;-0.61454272;0.246344155;0.422515784;0.334498871;0.332740588;0.574365106;0.373827765;0.63345424;1.251461479;0.502239335;0;2;4
1583;8114;Eugène Martineau;14.05.1980;NED;6;Götzis (Mösle-Stadium);29.05.2005;0.404600741;0.585274961;-0.101375387;0.64111706;0.332740588;-0.202592751;-0.078794734;0.843247348;0.65368609;0.339299159;1;3;3
1584;8074;André Niklaus;30.08.1981;GER;7;Götzis (Mösle-Stadium);29.05.2005;0.120788638;0.475942443;0.131465134;0.64111706;0.25793502;0.341277749;0.018195801;0.430428653;0.369497791;0.390753951;1;3;3
1585;7975;Roland Schwarzl;10.12.1980;AUT;8;Götzis (Mösle-Stadium);29.05.2005;0.030484787;0.727407235;0.37594768;0.038831331;-0.265703953;0.219184371;0.858780443;0.430428653;-0.394870739;0.167783184;0;2;4
1586;7961;Bryan Clay;03.01.1980;USA;9;Götzis (Mösle-Stadium);29.05.2005;1.733357406;-3.984824297;0.888196825;0.334498871;0.769106399;1.284726575;1.688588359;0.63345424;1.418054621;-2.044772897;0;2;4
1587;7920;Lars Albert;09.02.1982;GER;10;Götzis (Mösle-Stadium);29.05.2005;0.146589738;0.967938774;1.004617086;-0.256836208;-1.113500387;-0.346884924;0.761789908;0.227403065;0.928074794;-0.56973551;0;2;4
1588;7874;Norman Müller;07.08.1985;GER;11;Götzis (Mösle-Stadium);29.05.2005;0.378799641;0.344743421;0.538936045;0.64111706;-0.091157629;0.230283769;-0.736175031;0.024377478;-0.032285667;0.116328391;1;3;3
1589;7836;Chiel Warners;02.04.1978;NED;12;Götzis (Mösle-Stadium);29.05.2005;0.404600741;1.186603811;0.061612978;-0.256836208;0.794041589;0.418973534;-0.283552531;0.024377478;-0.767255408;-0.312461547;0;3;3
1590;7833;Andrei Krauchanka;04.01.1986;BLR;13;Götzis (Mösle-Stadium);29.05.2005;0.120788638;1.077271293;-0.70676074;1.867589817;0.232999831;0.363476545;-1.910838184;-0.760654794;0.124507877;0.785240694;1;3;3
1591;7705;Anders Black;06.11.1979;DEN;14;Götzis (Mösle-Stadium);29.05.2005;-0.421034468;0.771140242;0.119823108;1.867589817;-0.577393818;-0.613270475;-0.45598015;-0.950145343;0.075509895;0.116328391;1;3;3
1592;7667;Christopher Hallmann;06.06.1983;GER;15;Götzis (Mösle-Stadium);29.05.2005;0.843219446;-0.048853644;-0.799896948;-0.552503748;0.42001375;-0.235890945;-0.6822914;0.227403065;-0.414469932;0.339299159;1;3;3
1593;7547;William Frullani;21.09.1979;ITA;17;Götzis (Mösle-Stadium);29.05.2005;0.28849579;0.749273738;0.073255004;1.243402789;-0.801810521;-0.202592751;0.363051039;-0.17188059;-1.198437656;-1.821802129;0;2;4
1594;7519;David Gervasi;01.08.1983;SUI;18;Götzis (Mösle-Stadium);29.05.2005;-0.56294052;0.005812615;-0.252721725;0.038831331;-0.814278116;0.174786779;-0.811612114;0.024377478;-0.473267512;0.013418806;1;0;0
1595;7120;Johannes Künz;;AUT;19;Götzis (Mösle-Stadium) ;29.05.2005;-0.717747122;-0.901647286;-1.510060535;-1.406654418;0.145726669;-0.568872883;-0.165008544;-0.950145343;-1.629619903;1.128272645;1;0;0
1596;7516;Damjan Sitar;17.08.1981;SLO;1;MRZibor;29.05.2005;0.172390838;-0.20191917;-1.032737468;1.243402789;0.12079148;0.274681361;-0.854719019;-0.374906178;-1.757014658;0.227813775;1;0;0
1597;8232;Maurice Smith;28.09.1980;JAM;1;San Juan. PUR;29.05.2005;1.139932099;0.137011637;1.318951788;0.137387178;0.756638805;0.951744636;1.861015978;-0.564396726;-0.091083247;0.279268568;0;2;4
1598;7997;Ryan Harlan;25.04.1981;USA;2;San Juan. PUR;29.05.2005;0.146589738;-0.518983472;1.318951788;1.046291096;0.095856291;1.295825972;0.115186337;0.024377478;0.055910702;-0.621190302;0;2;4
1599;7923;Paul Terek;20.10.1979;USA;3;San Juan. PUR;29.05.2005;0.236893589;0.060478874;0.492367941;0.137387178;0.656898048;-0.446779506;-0.412873246;1.472626669;-1.502225148;0.502239335;1;3;3
1600;7679;Chris Boyles;02.05.1980;USA;4;San Juan. PUR;29.05.2005;-0.021117414;0.005812615;0.573862123;0.433054717;-0.52752344;0.141488586;-0.261999079;0.227403065;-0.502666301;-0.724099888;0;2;4
1601;7690;Lassi Raunio;11.10.1983;FIN;1;Turku;29.05.2005;0.727114495;-0.256585429;0.37594768;0.334498871;-0.901551278;0.396774738;0.632469194;-0.645606961;0.055910702;-0.724099888;0;2;4
1602;7774;Kun-woo Kim;29.02.1980;KOR;1;Daegu;04.06.2005;-0.253327316;0.213544399;-0.904675182;-0.059724515;0.769106399;-0.524475292;-1.027146638;0.430428653;-0.571263477;1.548486784;1;3;3
1603;8526;Kristjan Rahnu;29.08.1979;EST;1;Arles;05.06.2005;1.707556305;1.099137796;1.121037346;0.235943024;0.719236021;1.140434401;1.904122882;0.741734554;0.487092949;-0.56973551;0;2;4
1604;8320;Attila Zsivóczky-Pandel;29.04.1977;HUN;2;Arles;05.06.2005;0.236893589;-0.289385184;0.899838851;1.451465131;0.494819318;0.463371126;1.235965859;0.531941447;0.261702229;0.613724719;0;2;4
1605;7977;Rudy Bourguignon;16.07.1979;FRA;4;Arles;05.06.2005;1.139932099;0.104211881;-0.089733361;-0.651059595;0.12079148;-0.202592751;-0.930156102;1.371113875;0.379297387;0.450784543;1;3;3
1606;7919;Hamdi Dhouibi;24.01.1982;TUN;5;Arles;05.06.2005;1.410843652;0.727407235;-2.103803863;-0.355392055;1.529629671;1.140434401;-0.218892174;0.741734554;-1.404229183;0.339299159;1;3;3
1607;7902;Frédéric Xhonneux;11.05.1983;BEL;6;Arles;05.06.2005;-0.58874162;0.027679119;-0.64855061;0.235943024;0.432481345;0.396774738;-0.358989615;0.328915859;-0.120482036;1.36839501;1;3;0
1608;7832;Vitaliy Smirnov;25.10.1978;UZB;7;Arles;05.06.2005;0.262694689;0.104211881;-0.078091335;-0.355392055;0.432481345;0.585464504;0.41693467;-0.469651452;-0.238077195;0.502239335;1;3;3
1609;7690;Damien Camberlein;05.02.1980;FRA;8;Arles;05.06.2005;0.094987538;-0.333118191;-0.543772375;-0.059724515;-0.789342927;-0.169294557;-0.31588271;-0.469651452;1.035870356;0.785240694;1;3;3
1610;7607;Julien Choffart;05.11.1978;FRA;10;Arles;05.06.2005;0.262694689;0.803939997;-0.310931855;-0.059724515;-0.452717872;0.019395208;-0.509863781;-0.273393384;-0.512465898;-0.261006754;1;3;3
1611;7546;Jukka Väkeväinen;12.09.1978;FIN;12;Arles;05.06.2005;-0.446835569;-0.256585429;-0.159585517;-0.059724515;0.033518318;0.11928979;-0.574524138;-0.469651452;-0.669259442;0.450784543;1;0;0
1612;7975;Jaakko Ojaniemi;28.08.1980;FIN;;Arles;05.06.2005;1.075429348;1.24127007;0.888196825;-0.355392055;0.045985912;0.141488586;-1.04870009;-0.273393384;0.820279232;0.227813775;0;3;3
1613;7616;Marian Geisler;10.08.1984;GER;1;Filderstadt;05.06.2005;-0.833852073;0.694607479;-0.532130349;-0.059724515;-0.128560412;-0.824159036;-0.628407769;0.227403065;-0.600662267;0.785240694;1;3;3
1614;7881;Trey Hardee;07.02.1984;USA;1;Sacramento. CA;09.06.2005;0.701313394;-0.409650954;-0.578698454;-1.121937528;0.881314751;1.062738615;1.343733121;0.430428653;-0.159680422;-0.56973551;0;2;4
1615;7739;Mustafa Abdur-Rahim;29.09.1982;USA;2;Sacramento. CA;09.06.2005;0.404600741;-0.650182494;-0.159585517;-1.406654418;0.469884129;0.696458483;0.718683003;-0.760654794;0.026511912;0.896726078;1;3;4
1616;7546;Yuriy Blonskyy;09.07.1979;UKR;1;Kyiv;15.06.2005;0.28849579;-0.026987141;0.410873758;-0.256836208;-0.664666981;-0.180393955;-0.714621579;1.472626669;-0.541864687;-2.259167866;0;2;4
1617;8120;Aleksey Drozdov;03.12.1983;RUS;1;Tula (Arsenal Stadium);15.06.2005;-0.58874162;-0.048853644;1.074469242;0.64111706;-0.702069764;-0.36908372;2.098103954;0.024377478;1.1926639;0.339299159;0;2;4
1618;7598;Aleksandr Kislov;04.11.1984;RUS;3;Tula (Arsenal Stadium);15.06.2005;-0.833852073;0.432209436;0.096539056;0.334498871;-0.303106737;0.330178351;-0.994816459;0.227403065;-1.678617886;0.502239335;1;3;3
1619;7570;Sergey Logvinenko;19.04.1984;RUS;4;Tula (Arsenal Stadium);15.06.2005;-1.001559225;-0.234718925;-1.288862041;0.334498871;0.133259074;0.285780759;-0.412873246;0.843247348;-1.874609817;0.613724719;1;0;0
1620;7711;Iván Scolfaro da Silva;30.07.1982;BRA;1;São Paulo;19.06.2005;0.004683687;0.377543177;-0.70676074;-0.059724515;0.557157291;0.274681361;-0.380543067;-0.17188059;-0.120482036;0.013418806;1;3;3
1621;7910;Haifeng Qi;07.08.1983;CHN;1;Shijiazhuang;20.06.2005;0.146589738;0.563408457;-0.159585517;0.038831331;0.332740588;0.330178351;0.707906277;-0.374906178;0.624287301;-0.200976163;0;2;4
1622;7771;Qingyang Hong;06.02.1983;CHN;2;Shijiazhuang;20.06.2005;0.494904592;0.213544399;0.166391212;-0.552503748;-0.440250278;-0.235890945;0.41693467;0.227403065;1.055469549;-1.067131838;0;2;4
1623;8506;Bryan Clay;03.01.1980;USA;1;Carson. CA;24.06.2005;1.165733199;0.727407235;0.666998331;0.9367846;0.12079148;1.107136207;3.046455857;0.843247348;0.389096984;-0.818433674;0;2;4
1624;7976;Paul Terek;20.10.1979;USA;2;Carson. CA;24.06.2005;-0.188824566;-0.311251688;0.725208461;0.334498871;0.44494894;-0.468978302;0.427711396;1.262833562;-0.492866705;0.064873599;0;2;4
1625;7795;Phil McMullen;03.02.1975;USA;3;Carson. CA;24.06.2005;-1.45307848;-1.360843862;0.352663628;-1.121937528;-0.091157629;-0.069399976;1.354509847;0.843247348;-0.218478002;1.248333828;1;2;4
1626;7655;Stephen Moore;13.08.1975;USA;5;Carson. CA;24.06.2005;-0.330730617;-0.901647286;-0.76497087;0.334498871;0.943652724;-0.135996363;-0.035687829;0.227403065;-0.247876791;-0.149521371;1;0;0
1627;8193;André Niklaus;30.08.1981;GER;1;Ratingen;26.06.2005;-0.279128417;0.672740975;-0.019881204;0.235943024;-0.215833575;0.430072932;0.330720861;1.472626669;0.320499808;-5.775245358;0;2;2
1628;8127;Romain Barras;01.08.1980;FRA;1;Almería;30.06.2005;-0.833852073;0.060478874;0.573862123;-0.059724515;0.569624886;0.696458483;-0.014134377;0.63345424;1.075068742;0.725210103;1;3;4
1629;7886;Rudy Bourguignon;16.07.1979;FRA;2;Almería;30.06.2005;-0.356531718;0.082345378;0.958048982;-0.355392055;0.033518318;-0.846357832;0.039749254;0.843247348;0.526291335;0.013418806;0;2;4
1630;7847;Hamdi Dhouibi;24.01.1982;TUN;3;Almería;30.06.2005;0.198191939;0.825806501;-0.799896948;0.235943024;1.404953725;0.396774738;-2.589771933;0.843247348;-1.041644111;1.128272645;1;3;3
1631;7831;Óscar González;08.08.1976;ESP;4;Almería;30.06.2005;-0.446835569;0.88047276;-0.776612896;1.144846942;0.44494894;0.108190392;-0.402096519;-0.17188059;-1.051443707;1.068242054;1;3;3
1632;7630;Víctor Ruiz;24.10.1974;ESP;5;Almería;30.06.2005;-0.356531718;-0.442450709;-0.753328844;-0.651059595;0.482351723;0.185886177;-0.078794734;-0.17188059;-0.463467915;0.845271286;1;0;0
1633;8149;Mikk Pahapill;18.07.1983;EST;1;Bydgoszcz;03.07.2005;-0.021117414;0.344743421;-0.054807282;1.659527474;-0.452717872;-0.013902986;1.419170204;0.430428653;1.212263093;-0.466825925;0;2;4
1634;7767;Nikolay Tishchenko;04.02.1977;RUS;2;Bydgoszcz;03.07.2005;0.236893589;1.24127007;-0.299289829;0.137387178;-0.36544471;0.563265708;0.373827765;-0.17188059;-1.374830393;0.116328391;0;3;3
1635;7698;David Gómez;13.02.1981;ESP;3;Bydgoszcz;03.07.2005;0.030484787;0.322876917;-0.601982506;-1.034332331;0.781573994;0.541066912;-0.466756876;-0.760654794;0.781080846;0.227813775;1;3;3
1636;7577;Marzio Viti;10.08.1973;ITA;4;Bydgoszcz;03.07.2005;-1.272470778;0.508742198;0.073255004;0.433054717;-1.250643927;-0.468978302;0.729459729;0.227403065;-0.698658232;-0.466825925;0;2;4
