ID,Deca,Competitor,DOB,Nat,Pos,Venue,Date,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus_Throw,Pole_Vault,Javelin_Throw,1500m,1500m_secs,100m_pts,Long_Jump_pts,Shot_Put_pts,High_Jump_pts,400_pts,110m_Hurdles_pts,Discus_Throw_pts,Pole_Vault_pts,Javelin_Throw_pts,1500m_pts,100m_dev,Long_Jump_dev,Shot_Put_dev,High_Jump_dev,400m_dev,110m_Hurdles_dev,Discus_Throw_dev,Pole_Vault_dev,Javelin_Throw_dev,1500m_dev
1370,8750,Tom Pappas,9/6/1976,USA,1,Paris Saint-Denis (Stade de France),8/27/2003,"10,8","7,62","16,11","2,09","47,58","13,99","46,94","5,1","65,90",04:44.31,"284,00",906,965,859,887,930,976,807,942,827,656,"0,8690205461","1,208470314","1,551792309","1,243402789","1,330148157","1,207030789","1,031208062","1,053040455","1,251461479","-0,1494753708"
1371,8634,Roman Šebrle,11/26/1974,CZE,2,Paris Saint-Denis (Stade de France),8/27/2003,11,"7,64","15,47","2,06","47,9","14,25","47,47","4,8","69,79",04:34.45,"274,00",861,970,819,859,914,943,818,850,887,719,"0,2884957897","1,263136573","1,086111268","0,9367845995","1,130666643","0,8407506565","1,14975205","0,4304286529","1,839437272","0,3907496177"
1372,8374,Dmitriy Karpov,7/23/1981,KAZ,3,Paris Saint-Denis (Stade de France),8/27/2003,"10,72","7,75","15,51","2,12","47,33","13,95","47,38","4,4","47,53",04:37.70,"278,00",924,998,822,916,942,981,816,731,553,693,"1,101230449","1,569267624","1,121037346","1,560971628","1,479759292","1,262527779","1,128198598","-0,3749061778","-1,433627973","0,1677996224"
1373,8242,Tomáš Dvorák,5/11/1972,CZE,4,Paris Saint-Denis (Stade de France),8/27/2003,"11,03","7,28","15,95","1,94","50,04","14,15","45,47","4,5","67,10",04:27.63,"268,00",854,881,849,750,813,956,777,761,846,758,"0,1981919387","0,290077162","1,435372049","-0,2568362084","-0,1285604124","0,9850428298","0,7079062768","-0,1718805902","1,437653814","0,7251746106"
1374,8218,Laurent Hernu,8/22/1976,FRA,5,Paris Saint-Denis (Stade de France),8/27/2003,"11,2","7,22","13,99","2,03","48,95","14,15","46,13","4,9","59,63",04:28.38,"268,00",817,867,728,832,864,956,791,880,733,758,"-0,2791284166","0,1370116366","0,0266868997","0,6411170599","0,5072869127","0,9850428298","0,8587804432","0,6334542404","0,3302994047","0,7251746106"
1375,8198,Lev Lobodin,4/1/1969,RUS,6,Paris Saint-Denis (Stade de France),8/27/2003,"10,99","7,08","15,43","1,97","49,54","14,36","48,36",5,"56,50",04:34.63,"275,00",863,833,817,777,836,929,837,911,686,713,"0,3142968899","-0,234718925","1,062827216","0,03883133117","0,1581942636","0,6853590851","1,354509847","0,8432473476","-0,1302816327","0,3392996188"
1376,8126,Haifeng Qi,8/7/1983,CHN,7,Paris Saint-Denis (Stade de France),8/27/2003,"11,3","7,39","12,85",2,"48,73","14,4","46,72","4,8","59,98",04:25.40,"265,00",795,908,659,804,875,924,803,850,738,778,"-0,5629405198","0,585274961","-0,7766128959","0,3344988707","0,6444304534","0,6298620954","0,9881011574","0,4304286529","0,3792973874","0,8966746069"
1377,8020,André Niklaus,8/30/1981,GER,8,Paris Saint-Denis (Stade de France),8/27/2003,"11,19","7,21","13,87","1,97","49,95","14,5","42,68","5,1","57,55",04:28.84,"269,00",819,864,721,777,817,911,720,942,702,752,"-0,2533273164","0,1042118812","-0,05480728246","0,03883133117","-0,07869003399","0,485569922","0,09363288471","1,053040455","0,02651191193","0,6737246117"
1378,8000,Claston Bernard,3/22/1979,JAM,9,Paris Saint-Denis (Stade de France),8/27/2003,"10,91","7,22","15,39","2,03","49,31","14,76","43,67","4,3","59,47",04:34.49,"274,00",881,867,814,832,847,879,740,703,730,719,"0,5465067925","0,1370116366","1,027901138","0,6411170599","0,2953378043","0,1303891876","0,3091674082","-0,5643967262","0,300900615","0,3907496177"
1379,7897,Vitaliy Smirnov,10/25/1978,UZB,10,Paris Saint-Denis (Stade de France),8/27/2003,"11,1","6,98","13,89","1,97","48,98","14,98","42,7","4,5","62,69",04:24.68,"265,00",839,809,722,777,863,852,720,761,779,778,"0,004683686502","-0,4971169685","-0,04316525644","0,03883133117","0,4948193181","-0,1692945571","0,09363288471","-0,1718805902","0,7810808455","0,8966746069"
1380,8196,Romain Barras,8/1/1980,FRA,1,Daegu,8/29/2003,"11,18","7,15","14,51","2,01","48,84","14,35","45,58","4,7","63,60",04:27.19,"267,00",821,850,760,813,869,930,779,820,793,765,"-0,2275262161","-0,04885364418","0,3992317324","0,4330547173","0,5696248857","0,6964584831","0,7294597291","0,2274030653","0,9182751971","0,7851996093"
1381,8122,Indrek Turi,7/30/1981,EST,2,Daegu,8/29/2003,"11,05","7,07","14,31","2,1","49,72","14,36","40,23",5,"62,84",04:39.69,"280,00",850,831,748,897,828,929,670,911,781,681,"0,1465897381","-0,2565854286","0,2595274202","1,352909285","0,05845350672","0,6853590851","-0,4452034241","0,8432473476","0,8006800386","0,06489962463"
1382,7911,Nikolay Tishchenko,2/4/1977,RUS,3,Daegu,8/29/2003,"11,02","7,7","13,2","1,95","50,01","14,66","43,55","4,7","53,47",04:32.00,"272,00",857,985,680,759,815,892,738,820,641,732,"0,2368935891","1,427135351","-0,5321303494","-0,1582803619","-0,1036252232","0,2746813609","0,2876139559","0,2274030653","-0,571263477","0,5022246153"
1383,7868,Nikolay Averyanov,2/4/1980,RUS,4,Daegu,8/29/2003,"10,82","7,52","14,07","1,95","50,11","14,71","39,9","4,8","50,42",04:31.69,"272,00",902,940,733,759,810,885,663,850,595,732,"0,8174183455","0,935139019","0,08489702981","-0,1582803619","-0,1659631963","0,1969855753","-0,5206405073","0,4304286529","-1,022044918","0,5022246153"
1384,7847,Aliaksandr Parkhomenka,3/21/1981,BLR,5,Daegu,8/29/2003,"11,42","7,25","15,05","1,98","50,86","15,24","40,5","4,7","65,08",04:33.68,"274,00",770,874,793,786,776,821,675,820,815,719,"-0,8854542734","0,2135443993","0,7834185912","0,1373871777","-0,589861413","-0,5133758936","-0,3913197932","0,2274030653","1,133866321","0,3907496177"
1385,7693,Pavel Dubitskiy,8/27/1982,KAZ,7,Daegu,8/29/2003,"11,15","7,27","12,69","2,13","51,18","15,04","41,84","4,8","52,69",04:48.14,"288,00",828,879,649,925,762,845,703,850,629,631,"-0,1372223651","0,2682106584","-0,8930331561","1,659527474","-0,7644077375","-0,2469903428","-0,08957146029","0,4304286529","-0,6888586355","-0,3638503663"
1386,7675,Kun-woo Kim,2/29/1980,KOR,8,Daegu,8/29/2003,"11,36","7,45","12,25","1,98","49,1","15,41","38,85","4,6","52,13",04:13.72,"254,00",783,923,622,786,857,801,642,790,621,854,"-0,7177471215","0,7492737382","-1,207367859","0,1373871777","0,4200137504","-0,7353638527","-0,7469517571","0,02437747777","-0,7672554078","1,548374593"
1387,7651,Zsolt Kürtösi,3/21/1971,HUN,1,Budapest,9/14/2003,"11,39","7,01","14,93","2,01","51,33","15,02","43,22","4,6","62,10",04:58.13,"298,00",776,817,786,813,755,848,731,790,770,572,"-0,8080509725","-0,409650954","0,701924409","0,4330547173","-0,8516808998","-0,2136921489","0,2121768727","0,02437747777","0,6928844766","-0,8697753555"
1388,8219,Laurent Hernu,8/22/1976,FRA,1,Talence,9/21/2003,"11,23","7,56","14,77",2,"49,15","14,32","47,14","5,02","58,06",04:44.06,"284,00",811,950,776,804,855,934,812,917,709,656,"-0,3565317175","1,044471537","0,5855041488","0,3344988707","0,3950785612","0,7408560749","1,085091693","0,8838524651","0,09510908771","-0,1494753708"
1389,8060,Romain Barras,8/1/1980,FRA,2,Talence,9/21/2003,"11,42","7,18","14,89",2,"48,8","14,49","42,67","4,62","63,07",04:26.77,"267,00",770,857,783,804,871,913,720,796,785,765,"-0,8854542734","0,02767911851","0,666998331","0,3344988707","0,594560075","0,5077687179","0,09363288471","0,06498259528","0,8398784247","0,7851996093"
1390,7739,Trond Høiby,1/24/1973,NOR,4,Talence,9/21/2003,"11,62","6,88","14,53","1,97","50,93","15,42","44,39","4,62","64,67",04:27.66,"268,00",728,786,761,777,773,800,755,796,809,758,"-1,427277379","-0,7485817602","0,4108737585","0,03883133117","-0,6272641968","-0,7464632506","0,4708183009","0,06498259528","1,075068742","0,7251746106"
1391,7633,Eugène Martineau,5/14/1980,NED,6,Talence,9/21/2003,"11,34","7,21","12,36","1,94","50,02","15,41","41,54","4,72","61,27",04:34.79,"275,00",787,864,629,750,814,801,696,826,757,713,"-0,6661449209","0,1042118812","-1,125873677","-0,2568362084","-0,1160928178","-0,7353638527","-0,1650085435","0,2680081828","0,5654897216","0,3392996188"
1392,7581,Phil McMullen,2/3/1975,USA,7,Talence,9/21/2003,"11,91","6,33","14,21","1,85","50,81","15,28","50,35","4,92","56,26",04:21.41,"261,00",669,660,742,671,778,816,878,886,682,805,"-2,188409838","-2,126171489","0,189675264","-1,121937528","-0,5649262238","-0,5688728834","1,796355621","0,674059358","-0,1694800189","1,128199602"
1393,8021,Vitaliy Smirnov,10/25/1978,UZB,1,Manila,9/23/2003,"10,91","7,18","13,8","2,03","48,82","14,69","42,72","4,6","62,23",04:37.18,"277,00",881,857,717,832,870,888,721,790,772,700,"0,5465067925","0,02767911851","-0,1013753866","0,6411170599","0,5820924803","0,2302837691","0,1044096109","0,02437747777","0,7124836697","0,2278246212"
1394,7561,Eric Kerwitz,1/29/1980,ARG,1,Rosario,12/7/2003,"10,6","7,77","13,15","1,91","50,1","14,8","35,06","4,1","58,60",04:38.90,"279,00",952,1003,677,723,810,874,565,646,717,687,"1,462445853","1,623933883","-0,5670564275","-0,552503748","-0,1659631963","0,0748921978","-1,576759673","-0,9501453425","0,17350586","0,1163496235"
1395,7600,Matthew McEwen,10/16/1971,AUS,1,Sydney,2/27/2004,"11,31","7,01","14,78","1,94","49,43","15,39","41,23","4,8","57,78",04:56.76,"297,00",793,817,777,750,842,803,690,850,705,578,"-0,5887416201","-0,409650954","0,5971461748","-0,2568362084","0,2329998313","-0,7131650568","-0,2296689006","0,4304286529","0,05591070155","-0,8183253566"
1396,7601,Yosbel Gómez,4/19/1982,CUB,1,La Habana,3/13/2004,"11,33","7,1","13,86",2,"48,84","15,31","44,02","3,8","58,12",04:29.07,"269,00",789,838,720,804,869,813,747,563,710,752,"-0,6403438207","-0,1800526659","-0,06644930849","0,3344988707","0,5696248857","-0,6021710772","0,3846044915","-1,511849468","0,1049086842","0,6737246117"
1397,7974,Claston Bernard,3/22/1979,JAM,1,"College Station, TX",3/19/2004,"10,76","6,97","15,08","2,1","50,03","14,57","46,22","4,15","60,43",04:44.76,"285,00",915,807,795,897,814,903,792,660,745,650,"0,9851254974","-0,5189834721","0,8067026433","1,352909285","-0,1160928178","0,3967747384","0,8695571694","-0,8554000683","0,4478945631","-0,2009253697"
1398,7798,Bevan Hart,8/1/1977,USA,1,"Tucson, AZ",3/24/2004,"10,99","6,86","13,67","1,86","49,56","14,67","42,82","5,15","56,22",04:39.74,"280,00",863,781,709,679,835,890,723,957,682,681,"0,3142968899","-0,8032480193","-0,1945115947","-1,034332331","0,145726669","0,252482565","0,1259630632","1,154553249","-0,1694800189","0,06489962463"
1399,7936,Mustafa Abdur-Rahim,9/29/1982,USA,1,"Scottsdale, AZ",3/25/2004,"10,6","7,14","14,26","1,87","48,62","14,5","44,25","4,45","58,52",04:23.49,"263,00",952,848,745,688,880,911,752,746,716,792,"1,462445853","-0,0707201478","0,2246013421","-0,9357764845","0,7067684264","0,485569922","0,4384881224","-0,273393384","0,1637062635","1,016724604"
1400,8024,Maurice Smith,9/28/1980,JAM,1,"Austin, TX",4/1/2004,"11,02",7,"15,56","1,95","49,53","14,15","50,94","4,3","57,10",04:37.71,"278,00",857,814,825,759,837,956,890,703,695,693,"0,2368935891","-0,4424507095","1,155963424","-0,1582803619","0,1706618582","0,9850428298","1,925676335","-0,5643967262","-0,04208526385","0,1677996224"
1401,7729,Donovan KilMartin,6/11/1984,USA,3,"Austin, TX",4/1/2004,"11,07","6,77","14,06","2,07","51,52","14,6","38,79","5,2","51,02",04:42.75,"283,00",846,760,733,869,746,899,641,973,604,662,"0,0949875375","-1,032846307","0,08489702981","1,046291096","-0,9638892513","0,3523771466","-0,7577284832","1,262833562","-0,933848549","-0,09802537191"
1402,7899,Stephen Moore,8/13/1975,USA,1,"San Angelo, TX",4/9/2004,"11,05","7,29","13,04","2,08","48,98","14,6","42,1","4,95","52,40",04:47.93,"288,00",850,884,670,878,863,899,708,896,625,631,"0,1465897381","0,3228769175","-0,6485506096","1,144846942","0,4948193181","0,3523771466","-0,03568782941","0,7417345538","-0,7280570216","-0,3638503663"
1403,8054,Ryan Harlan,4/25/1981,USA,1,"Baton Rouge, LA",4/17/2004,"10,95","6,75","15,6","2,09","48,72","14,25","39,94","4,95","58,02",04:48.18,"288,00",872,755,827,887,875,943,664,896,709,631,"0,4304018412","-1,087512566","1,179247476","1,243402789","0,6444304534","0,8407506565","-0,5098637812","0,7417345538","0,09510908771","-0,3638503663"
1404,7769,Alberto Juantorena,6/27/1977,CUB,1,La Habana,4/24/2004,"10,87","7,39","11,89","2,19","49,2","15,06","36,62","4,3","56,36",04:34.69,"275,00",890,908,600,983,852,843,597,703,684,713,"0,6626117438","0,585274961","-1,463492431","2,294665152","0,3576757774","-0,2691891387","-1,231904435","-0,5643967262","-0,1498808258","0,3392996188"
1405,7677,Yonelvis Aguila,8/1/1975,CUB,2,La Habana,4/24/2004,"11,18","6,72","13,59","2,04","50,44","15,04","45,99","4,1","63,05",04:35.36,"275,00",821,748,704,841,795,845,788,646,784,713,"-0,2275262161","-1,164045329","-0,2527217249","0,7396729065","-0,3529771154","-0,2469903428","0,8264502647","-0,9501453425","0,8300788282","0,3392996188"
1406,7730,Bryan Anderson,11/16/1978,USA,1,"Pocatello, ID",5/1/2004,"11,16","6,85","14,55","2,07","48,25","14,67","38,76","4,5","48,16",04:29.13,"269,00",826,779,763,869,898,890,640,761,562,752,"-0,1630234654","-0,8251145229","0,4341578105","1,046291096","0,9311851294","0,252482565","-0,7685052094","-0,1718805902","-1,345431604","0,6737246117"
1407,7719,Masatoshi Ishizawa,3/13/1979,JPN,1,Tokyo,5/2/2004,"10,98","7,07","12,44","1,94","48,35","14,63","38,2","4,6","57,66",04:31.63,"272,00",866,831,634,750,893,895,629,790,703,732,"0,3529985404","-0,2565854286","-1,067663546","-0,2568362084","0,8688471564","0,3079795548","-0,8870491973","0,02437747777","0,03631150847","0,5022246153"
1408,8124,Phil McMullen,2/3/1975,USA,1,"Berkeley, CA",5/7/2004,"11,49","6,88","14,88","1,95","49,38","14,46","50,45","5,02","54,84",04:17.81,"258,00",755,786,783,759,844,916,880,917,661,826,"-1,078962526","-0,7485817602","0,666998331","-0,1582803619","0,2579350205","0,5410669118","1,817909073","0,8838524651","-0,3752715462","1,308274598"
1409,7589,Tommy Skipper,9/14/1984,USA,1,"Tucson, AZ",5/8/2004,"10,69","6,26","13,58","1,97","50,26","15,62","43,7","5,3","62,13",05:21.46,"321,00",931,644,703,777,803,777,741,1004,770,445,"1,1915343","-2,301103518","-0,2643637509","0,03883133117","-0,2532363585","-1,001749403","0,3199441344","1,472626669","0,6928844766","-1,958800332"
1410,8050,Claston Bernard,3/22/1979,JAM,1,Desenzano del Garda,5/9/2004,"10,99","7,21","15,23","2,12","50,17","14,4","47,19","4,5","57,74",04:53.57,"294,00",863,864,804,916,807,924,813,761,704,595,"0,3142968899","0,1042118812","0,9114808775","1,560971628","-0,2033659801","0,6298620954","1,095868419","-0,1718805902","0,04611110501","-0,6725503597"
1411,7903,Romain Barras,8/1/1980,FRA,2,Desenzano del Garda,5/9/2004,"11,46","6,97","14,6","1,94","50,19","14,73","43,89","4,7","65,28",04:28.87,"269,00",761,807,766,750,806,883,745,820,818,752,"-1,001559225","-0,5189834721","0,4690838886","-0,2568362084","-0,2158335747","0,1747867794","0,3630510391","0,2274030653","1,163265111","0,6737246117"
1412,7784,Jirí Ryba,6/15/1976,CZE,3,Desenzano del Garda,5/9/2004,"11,47","6,84","14,13",2,"50,04","14,86","43,1","4,7","58,62",04:26.81,"267,00",759,776,737,804,813,867,728,820,718,765,"-1,027360325","-0,8579142784","0,1314651339","0,3344988707","-0,1285604124","-0,00280358786","0,1798466941","0,2274030653","0,1833054566","0,7851996093"
1413,7602,Jari Olli,4/3/1977,FIN,5,Desenzano del Garda,5/9/2004,"11,51","7,29","14,07","1,97","51,88","15,14","41,86","4,9","57,68",04:51.08,"291,00",751,884,733,777,730,833,703,880,703,613,"-1,130564726","0,3228769175","0,08489702981","0,03883133117","-1,163370765","-0,3801831182","-0,08957146029","0,6334542404","0,03631150847","-0,518200363"
1414,7503,Luca Ceglie,10/24/1979,ITA,6,Desenzano del Garda,5/9/2004,"11,08","7,05","13,48","1,94","50,28","14,6","41,13","4,5","54,59",04:56.21,"296,00",843,826,697,750,802,899,688,761,657,583,"0,05628588707","-0,3112516877","-0,334215907","-0,2568362084","-0,2657039531","0,3523771466","-0,2512223529","-0,1718805902","-0,4144699324","-0,7754503575"
1415,7564,Paul Speer,9/20/1981,USA,1,"Normal, IL",5/13/2004,"10,84","6,9","13,85","1,91","50,01","15,77","45,73","4,4","56,17",04:41.87,"282,00",897,791,720,723,815,759,782,731,681,668,"0,7529155948","-0,6939155012","-0,06644930849","-0,552503748","-0,1036252232","-1,201538567","0,7617899077","-0,3749061778","-0,1792796154","-0,046575373"
1416,7670,David Lemen,11/13/1979,USA,1,"Columbia, MO",5/14/2004,"11,32","7,34","13,71","1,86","51,06","15,2","41,25","5,1","59,88",04:47.36,"287,00",791,896,711,679,767,826,691,942,737,637,"-0,6145427204","0,4540759392","-0,1712275427","-1,034332331","-0,7020697645","-0,4578789039","-0,2188921744","1,053040455","0,3694977908","-0,3124003674"
1417,7504,Knut Harald Sommerfeldt,7/13/1979,NOR,3,"Columbia, MO",5/14/2004,"11,35","7,13","14,09","1,86","52,48","14,99","42,71","4,5","64,13",04:48.60,"289,00",785,845,734,679,704,851,720,761,801,625,"-0,6919460212","-0,1035199032","0,09653905584","-1,034332331","-1,487528225","-0,1803939551","0,09363288471","-0,1718805902","0,9966719694","-0,4153003652"
1418,7532,Rudy Bourguignon,7/16/1979,FRA,1,Nogent-sur-Oise,5/15/2004,"11,13","7,12","13,2","1,89","50,8","15,5","39,4","4,9","55,43",04:36.06,"276,00",832,843,680,705,779,791,653,880,670,706,"-0,0856201645","-0,1253864069","-0,5321303494","-0,749615441","-0,5524586292","-0,8463578322","-0,6284077691","0,6334542404","-0,2870751774","0,2792746201"
1419,7665,Gaëtan Blouin,1/4/1974,FRA,1,Arles,5/16/2004,"11,21","6,91","12,7","1,98","49,95","14,69","41,34","4,7","57,39",04:35.18,"275,00",815,793,649,786,817,888,692,820,699,713,"-0,3049295169","-0,6720489975","-0,8930331561","0,1373871777","-0,07869003399","0,2302837691","-0,2081154482","0,2274030653","-0,002886877692","0,3392996188"
1420,7806,Dennis Leyckes,4/20/1982,GER,1,Wesel,5/16/2004,"11,15","6,96","14,24","1,88","49,25","14,77","39,15",5,"57,85",04:29.77,"270,00",828,805,744,697,850,878,648,911,706,745,"-0,1372223651","-0,5408499758","0,2129593161","-0,837220638","0,3327405881","0,1192897896","-0,6822914","0,8432473476","0,06571029809","0,613699613"
1421,8036,Pavel Andreev,11/24/1978,UZB,1,Tashkent,5/21/2004,"11,36","6,98","15,33","2,07","50,38","14,93","45,69","4,8","61,10",04:32.56,"273,00",783,809,810,869,798,858,782,850,755,726,"-0,7177471215","-0,4971169685","0,9813330336","1,046291096","-0,3155743316","-0,1026981694","0,7617899077","0,4304286529","0,5458905285","0,4507746164"
1422,7895,Ryan Olkowski,4/19/1980,USA,1,"State College, PA",5/22/2004,"10,3","7,5","12,06","2,12","47,8","14,3","37,35","4,73","48,36",04:45.24,"285,00",1023,935,611,916,919,937,611,829,565,650,"2,378384913","0,8804727599","-1,335430145","1,560971628","1,193004616","0,7741542687","-1,081030269","0,2883107416","-1,316032814","-0,2009253697"
1423,7853,James Cook,7/21/1976,USA,2,"State College, PA",5/22/2004,"10,9","7,21","13,66","1,94","50,6","14,6","46,17","4,73","55,82",04:27.96,"268,00",883,864,708,750,788,899,791,829,676,758,"0,5723078928","0,1042118812","-0,2061536208","-0,2568362084","-0,4402502777","0,3523771466","0,8587804432","0,2883107416","-0,2282775981","0,7251746106"
1424,7732,Travis Geopfert,8/28/1978,USA,3,"State College, PA",5/22/2004,"10,8","6,87","13,36","1,85","48,1","14,7","42,81","4,63","56,22",04:24.54,"265,00",906,783,690,671,905,887,722,799,682,778,"0,8690205461","-0,7813815157","-0,4157100892","-1,121937528","1,018458292","0,2191843712","0,1151863371","0,08528515404","-0,1694800189","0,8966746069"
1425,8043,Nikolay Tishchenko,2/4/1977,RUS,1,Krasnodar,5/29/2004,"10,86","7,61","14,5","1,94","49,91","14,4","42,82","4,8","55,08",04:36.40,"276,00",893,963,759,750,819,924,723,850,665,706,"0,7013133942","1,186603811","0,3875897064","-0,2568362084","-0,05375484477","0,6298620954","0,1259630632","0,4304286529","-0,3360731601","0,2792746201"
1426,7972,Nikolay Averyanov,2/4/1980,RUS,2,Krasnodar,5/29/2004,"10,75","7,25","14,35","1,91","49,7","14,49","41,72","4,8","54,92",04:28.19,"268,00",918,874,750,723,829,913,700,850,662,758,"1,023827148","0,2135443993","0,2828114722","-0,552503748","0,07092110133","0,5077687179","-0,1219016388","0,4304286529","-0,3654719497","0,7251746106"
1427,7805,Aleksey Drozdov,12/3/1983,RUS,3,Krasnodar,5/29/2004,"11,27","7,18","15,56","1,94","50,67","15,37","50,27","4,6","55,56",04:45.16,"285,00",802,857,825,750,784,806,877,790,672,650,"-0,4726366688","0,02767911851","1,155963424","-0,2568362084","-0,4901206561","-0,6798668629","1,785578894","0,02437747777","-0,2674759843","-0,2009253697"
